seq,latitude,longitude,x,y,option
5939,37.2883971,127.1074119,332234.887486459,4128544.95321291,0
5942,37.2884007,127.1074142,332235.0993821,4128545.34856873,0
5945,37.2884046,127.1074163,332235.294213706,4128545.77756598,0
5948,37.2884083,127.1074184,332235.488601052,4128546.18437225,0
5951,37.288412,127.1074204,332235.674123197,4128546.59135599,0
5954,37.2884157,127.1074226,332235.877375695,4128546.9979848,0
5957,37.2884194,127.1074248,332236.080628173,4128547.4046136,0
5960,37.2884231,127.1074269,332236.275015451,4128547.81141989,0
5963,37.2884268,127.1074289,332236.460537526,4128548.21840365,0
5966,37.2884304,127.1074309,332236.645837467,4128548.61429192,0
5969,37.2884342,127.1074329,332236.831581625,4128549.03237118,0
5972,37.2884379,127.1074349,332237.01710365,4128549.43935495,0
5975,37.2884417,127.1074369,332237.202847776,4128549.85743421,0
5978,37.2884455,127.107439,332237.397457067,4128550.27533601,0
5981,37.2884492,127.1074411,332237.59184422,4128550.68214232,0
5984,37.288453,127.1074432,332237.786453475,4128551.10004413,0
5987,37.2884567,127.1074451,332237.963110234,4128551.50720539,0
5990,37.2884604,127.1074472,332238.157497338,4128551.91401171,0
5993,37.2884642,127.1074491,332238.334376178,4128552.33226847,0
5996,37.288468,127.107451,332238.511255004,4128552.75052523,0
5999,37.2884716,127.1074531,332238.70541994,4128553.14623607,0
6002,37.2884754,127.1074551,332238.89116391,4128553.56431537,0
6005,37.2884792,127.1074569,332239.059177506,4128553.98274961,0
6008,37.2884829,127.1074588,332239.235834152,4128554.38991089,0
6011,37.2884865,127.1074607,332239.412268666,4128554.78597669,0
6014,37.2884903,127.1074625,332239.580282219,4128555.20441094,0
6017,37.2884941,127.1074645,332239.766026106,4128555.62249025,0
6020,37.2884978,127.1074662,332239.924952334,4128556.03000648,0
6023,37.2885016,127.1074682,332240.11069619,4128556.4480858,0
6026,37.2885054,127.10747,332240.27870968,4128556.86652006,0
6029,37.2885092,127.107472,332240.464453503,4128557.2845994,0
6032,37.2885129,127.1074738,332240.632244845,4128557.69193817,0
6035,37.2885167,127.1074756,332240.800258287,4128558.11037244,0
6038,37.2885205,127.1074774,332240.968271713,4128558.52880671,0
6041,37.2885243,127.1074792,332241.136285124,4128558.94724099,0
6044,37.2885281,127.1074809,332241.295433347,4128559.36585273,0
6047,37.2885318,127.107483,332241.489820129,4128559.77265913,0
6050,37.2885358,127.1074847,332241.649412547,4128560.21346186,0
6053,37.2885395,127.1074867,332241.834934126,4128560.62044573,0
6056,37.2885433,127.1074884,332241.994082288,4128561.03905749,0
6059,37.2885472,127.1074903,332242.171182888,4128561.4684098,0
6062,37.288551,127.1074921,332242.339196188,4128561.8868441,0
6065,37.2885548,127.1074939,332242.507209476,4128562.3052784,0
6068,37.2885586,127.1074958,332242.684087916,4128562.72353524,0
6071,37.2885625,127.1074976,332242.852323281,4128563.15306504,0
6074,37.2885663,127.1074994,332243.020336522,4128563.57149935,0
6077,37.2885702,127.1075014,332243.20630219,4128564.00067423,0
6080,37.2885741,127.1075032,332243.374537509,4128564.43020403,0
6083,37.288578,127.107505,332243.542772811,4128564.85973385,0
6086,37.2885819,127.1075069,332243.719873264,4128565.2890862,0
6089,37.2885858,127.1075087,332243.888108535,4128565.71861601,0
6092,37.2885896,127.1075103,332244.038391349,4128566.13740527,0
6095,37.2885935,127.1075119,332244.188896259,4128566.56729002,0
6098,37.2885973,127.1075133,332244.321448718,4128566.9864342,0
6101,37.2886013,127.1075144,332244.427849893,4128567.42830176,0
6104,37.2886052,127.1075152,332244.50743346,4128567.85960621,0
6107,37.2886091,127.1075159,332244.578151858,4128568.29108813,0
6110,37.288613,127.1075165,332244.640005086,4128568.72274751,0
6113,37.288617,127.1075166,332244.65775461,4128569.16638969,0
6117,37.2886211,127.1075167,332244.675726243,4128569.62112737,0
6144,37.2886249,127.1075165,332244.666436066,4128570.04311096,0
6151,37.2886292,127.1075161,332244.640526117,4128570.52092693,0
6156,37.2886333,127.1075155,332244.596441633,4128570.97690685,0
6161,37.2886373,127.1075143,332244.498944091,4128571.42285605,0
6166,37.2886412,127.1075126,332244.356898657,4128571.85859707,0
6171,37.2886448,127.1075103,332244.160995957,4128572.2621164,0
6176,37.2886484,127.1075074,332243.911902327,4128572.66670052,0
6180,37.2886516,127.1075045,332243.661920282,4128573.02690268,0
6184,37.2886551,127.1075011,332243.368278804,4128573.42127864,0
6188,37.2886586,127.1074974,332243.048041884,4128573.81618701,0
6192,37.2886618,127.1074936,332242.718273502,4128574.17798638,0
6196,37.2886648,127.1074895,332242.361465454,4128574.51812718,0
6200,37.2886678,127.1074854,332242.004657435,4128574.85826799,0
6204,37.2886706,127.1074811,332241.629674909,4128575.17657277,0
6208,37.2886733,127.1074767,332241.245605141,4128575.48395955,0
6212,37.2886756,127.1074721,332240.842916635,4128575.7473193,0
6216,37.288678,127.1074673,332240.422719958,4128576.02212951,0
6220,37.2886802,127.1074624,332239.99321392,4128576.27492622,0
6224,37.2886827,127.1074575,332239.564374258,4128576.56100943,0
6228,37.2886852,127.1074524,332239.117804317,4128576.8474476,0
6232,37.288688,127.1074476,332238.69849622,4128577.16663986,0
6236,37.2886913,127.1074434,332238.333489662,4128577.54024478,0
6240,37.2886939,127.1074386,332237.913737392,4128577.8372461,0
6244,37.2886957,127.1074334,332237.456747587,4128578.0461934,0
6248,37.2886969,127.1074279,332236.971829625,4128578.18910018,0
6252,37.2886975,127.1074223,332236.476713805,4128578.26561151,0
6256,37.2886972,127.1074165,332235.961868595,4128578.2426184,0
6260,37.2886962,127.1074109,332235.463198832,4128578.14160192,0
6264,37.2886944,127.1074058,332235.007077842,4128577.95093419,0
6281,37.288696,127.1074101,332235.391833366,4128578.12083072,0
6285,37.2886981,127.1074139,332235.733373721,4128578.34709209,0
6290,37.2887006,127.1074184,332236.137858607,4128578.61649314,0
6295,37.2887032,127.1074225,332236.507104981,4128578.89769958,0
6300,37.2887057,127.1074263,332236.849533753,4128579.16834297,0
6304,37.288708,127.10743,332237.182653113,4128579.41697285,0
6308,37.2887106,127.1074341,332237.551899414,4128579.69817933,0
6312,37.288713,127.1074383,332237.929566605,4128579.95701738,0
6316,37.2887154,127.1074423,332238.289503469,4128580.21621039,0
6320,37.2887177,127.1074461,332238.631487894,4128580.46466285,0
6324,37.2887196,127.10745,332238.981448981,4128580.6685559,0
6328,37.2887215,127.107454,332239.340275197,4128580.87227149,0
6332,37.2887233,127.1074581,332239.707744428,4128581.06471414,0
6336,37.2887251,127.1074625,332240.101809093,4128581.2566244,0
6340,37.2887267,127.1074671,332240.513159802,4128581.42598876,0
6344,37.2887285,127.1074714,332240.898359279,4128581.61807652,0
6349,37.2887296,127.1074768,332241.379520573,4128581.73054373,0
6354,37.2887301,127.1074819,332241.832753723,4128581.77697041,0
6361,37.2887304,127.1074866,332242.250082044,4128581.801916,0
6370,37.2887306,127.1074916,332242.693783699,4128581.81523373,0
6381,37.2887303,127.1074962,332243.100914196,4128581.77378387,0
6399,37.2887292,127.1075011,332243.532863249,4128581.64303772,0
6406,37.2887278,127.1075061,332243.97301113,4128581.47882765,0
6414,37.2887265,127.1075108,332244.386785692,4128581.32624548,0
6425,37.288725,127.1075154,332244.791250899,4128581.15164982,0
6435,37.2887236,127.1075198,332245.178207933,4128580.98850458,0
6443,37.2887218,127.1075246,332245.599737144,4128580.78026756,0
6449,37.2887201,127.1075293,332246.012623334,4128580.58330351,0
6455,37.2887185,127.1075336,332246.390271051,4128580.39814482,0
6462,37.2887169,127.1075383,332246.803379382,4128580.2122763,0
6469,37.2887152,127.1075428,332247.198535325,4128580.01566723,0
6476,37.2887137,127.1075474,332247.603000649,4128579.84107171,0
6483,37.288712,127.1075519,332247.998156627,4128579.64446268,0
6490,37.2887104,127.1075566,332248.411265029,4128579.45859424,0
6497,37.2887088,127.1075613,332248.824373449,4128579.27272583,0
6503,37.2887071,127.1075656,332249.201799179,4128579.07647178,0
6509,37.2887057,127.1075698,332249.571026082,4128578.91368167,0
6521,37.2887073,127.1075649,332249.140187327,4128579.09990497,0
6526,37.2887088,127.1075597,332248.682531034,4128579.27556517,0
6530,37.2887099,127.1075553,332248.294907544,4128579.40542375,0
6534,37.2887114,127.1075499,332247.81952098,4128579.58143892,0
6537,37.2887127,127.1075452,332247.405746277,4128579.73402091,0
6540,37.2887138,127.10754,332246.947201623,4128579.86529924,0
6543,37.2887142,127.1075347,332246.478237078,4128579.91908662,0
6546,37.2887136,127.1075293,332245.998186309,4128579.86209658,0
6549,37.2887126,127.107524,332245.526112248,4128579.76054713,0
6552,37.2887114,127.1075188,332245.062459104,4128579.63662926,0
6555,37.2887099,127.1075136,332244.598139615,4128579.47942495,0
6558,37.2887084,127.1075084,332244.13382011,4128579.32222066,0
6561,37.2887069,127.1075032,332243.669500586,4128579.1650164,0
6564,37.2887057,127.1074981,332243.21471253,4128579.04092117,0
6567,37.2887049,127.1074928,332242.743082603,4128578.96156286,0
6570,37.2887044,127.1074876,332242.280984159,4128578.91531359,0
6573,37.2887042,127.1074825,332241.828417197,4128578.90217335,0
6576,37.2887042,127.1074773,332241.367429312,4128578.91140158,0
6579,37.2887041,127.1074722,332240.915084462,4128578.90935688,0
6582,37.2887039,127.1074669,332240.444787193,4128578.89657165,0
6585,37.288704,127.1074618,332239.992886573,4128578.91671798,0
6588,37.2887041,127.1074565,332239.523255648,4128578.93721927,0
6591,37.2887039,127.1074513,332239.061823526,4128578.92425665,0
6594,37.2887037,127.1074462,332238.609256553,4128578.91111658,0
6597,37.2887036,127.1074408,332238.130316239,4128578.90960444,0
6600,37.2887039,127.1074355,332237.661129553,4128578.95229682,0
6603,37.2887045,127.1074302,332237.192609227,4128579.0282757,0
6606,37.2887054,127.1074249,332236.724755271,4128579.13754108,0
6609,37.2887062,127.1074197,332236.265544354,4128579.23553353,0
6612,37.2887069,127.1074145,332235.806111328,4128579.32243051,0
6615,37.2887077,127.1074093,332235.346900431,4128579.42042301,0
6618,37.2887083,127.1074041,332234.887245297,4128579.49622455,0
6621,37.288709,127.1073989,332234.427812295,4128579.5831216,0
6624,37.2887097,127.1073936,332233.959514148,4128579.67019616,0
6627,37.2887104,127.1073884,332233.500081162,4128579.75709327,0
6630,37.2887111,127.1073831,332233.031783032,4128579.84416788,0
6633,37.2887117,127.1073779,332232.572127937,4128579.91996955,0
6636,37.2887123,127.1073726,332232.103607696,4128579.99594872,0
6639,37.288713,127.1073672,332231.626444442,4128580.08320088,0
6642,37.2887136,127.1073619,332231.157924218,4128580.1591801,0
6645,37.2887142,127.1073567,332230.69826915,4128580.23498188,0
6648,37.2887148,127.1073514,332230.22974894,4128580.31096115,0
6651,37.2887155,127.1073461,332229.761450865,4128580.39803594,0
6654,37.2887161,127.1073407,332229.28406552,4128580.47419275,0
6657,37.2887166,127.1073354,332228.8153232,4128580.53907662,0
6660,37.2887173,127.10733,332228.338159998,4128580.62632897,0
6663,37.2887178,127.1073246,332227.860552542,4128580.69139037,0
6666,37.2887183,127.1073192,332227.382945091,4128580.75645179,0
6669,37.288719,127.1073139,332226.914647064,4128580.84352675,0
6672,37.2887198,127.1073087,332226.455436327,4128580.94151974,0
6675,37.2887207,127.1073034,332225.987582587,4128581.05078573,0
6678,37.2887213,127.1072985,332225.554523051,4128581.12605534,0
6715,37.288722,127.1072935,332225.112820507,4128581.21259795,0
6719,37.2887228,127.1072884,332224.662474956,4128581.31041355,0
6722,37.2887241,127.1072836,332224.23983555,4128581.46317419,0
6725,37.2887259,127.1072787,332223.809441697,4128581.67158979,0
6728,37.2887284,127.1072742,332223.416063427,4128581.95696392,0
6731,37.2887313,127.1072701,332223.059034334,4128582.28601009,0
6734,37.2887346,127.1072668,332222.773815012,4128582.65801835,0
6737,37.2887382,127.1072641,332222.542453022,4128583.06224818,0
6740,37.2887418,127.107262,332222.36428194,4128583.4654131,0
6743,37.2887458,127.1072603,332222.222460026,4128583.91225005,0
6746,37.2887497,127.107259,332222.115876574,4128584.34728156,0
6749,37.2887535,127.1072584,332222.071127016,4128584.76997517,0
6752,37.2887575,127.1072584,332222.08001262,4128585.21379484,0
6755,37.2887613,127.1072589,332222.13277967,4128585.6345361,0
6758,37.2887651,127.1072603,332222.265333022,4128586.05367998,0
6761,37.2887686,127.1072622,332222.441545662,4128586.43864995,0
6764,37.2887724,127.1072642,332222.627289851,4128586.85672891,0
6767,37.2887759,127.1072663,332222.821232748,4128587.24134391,0
6770,37.2887795,127.1072684,332223.015397768,4128587.63705441,0
6773,37.2887832,127.1072703,332223.192054622,4128588.04421538,0
6776,37.2887869,127.1072719,332223.342116037,4128588.45190881,0
6779,37.2887906,127.1072734,332223.483312294,4128588.85977972,0
6782,37.2887942,127.1072748,332223.61542126,4128589.25673263,0
6785,37.2887978,127.1072763,332223.756395355,4128589.65350806,0
6788,37.2888014,127.107278,332223.915099721,4128590.04992852,0
6791,37.2888048,127.1072798,332224.082224935,4128590.42398051,0
6794,37.2888083,127.1072818,332224.267302554,4128590.80877303,0
6797,37.2888116,127.1072842,332224.487396439,4128591.17066463,0
6800,37.288815,127.1072866,332224.707712443,4128591.54365173,0
6803,37.2888182,127.1072895,332224.971909846,4128591.89356043,0
6806,37.2888213,127.1072927,332225.262480508,4128592.23184119,0
6809,37.2888241,127.1072961,332225.570115013,4128592.53648052,0
6812,37.2888267,127.1072999,332225.912765775,4128592.81821894,0
6815,37.2888288,127.1073039,332226.272036112,4128593.04412496,0
6818,37.2888307,127.1073082,332226.657457572,4128593.24730755,0
6821,37.2888321,127.1073127,332227.059498616,4128593.39465774,0
6824,37.2888331,127.1073175,332227.487246521,4128593.49709354,0
6827,37.2888337,127.1073224,332227.922971018,4128593.55496991,0
6830,37.2888337,127.1073273,332228.357362713,4128593.54627335,0
6833,37.2888332,127.1073322,332228.790643749,4128593.48209936,0
6836,37.2888322,127.107337,332229.213949,4128593.3626254,0
6839,37.2888312,127.1073417,332229.62838912,4128593.24332895,0
6842,37.2888301,127.1073463,332230.033741987,4128593.11311451,0
6845,37.2888289,127.1073509,332230.438872736,4128592.97180459,0
6848,37.2888274,127.1073555,332230.84333711,4128592.79720822,0
6851,37.288826,127.1073599,332231.230293354,4128592.63406232,0
6854,37.2888246,127.1073645,332231.634979886,4128592.47056148,0
6857,37.2888232,127.1073689,332232.021936159,4128592.30741561,0
6860,37.2888218,127.1073735,332232.426622722,4128592.14391481,0
6863,37.2888204,127.107378,332232.822444162,4128591.98059151,0
6866,37.2888189,127.1073825,332233.21804349,4128591.80617273,0
6869,37.2888175,127.1073871,332233.622730099,4128591.64267199,0
6872,37.2888161,127.1073917,332234.027416722,4128591.47917127,0
6875,37.2888147,127.1073962,332234.423238221,4128591.31584804,0
6878,37.2888133,127.1074007,332234.819059733,4128591.15252484,0
6881,37.288812,127.1074053,332235.223968523,4128591.00011967,0
6884,37.2888107,127.1074098,332235.620012189,4128590.84789199,0
6887,37.2888094,127.1074144,332236.024921007,4128590.69548686,0
6890,37.2888083,127.107419,332236.430274082,4128590.56527273,0
6893,37.2888072,127.1074236,332236.835627166,4128590.43505863,0
6896,37.288806,127.1074281,332237.231893005,4128590.29392652,0
6899,37.2888049,127.1074328,332237.646111255,4128590.16353498,0
6902,37.2888038,127.1074374,332238.051464377,4128590.03332094,0
6905,37.2888027,127.107442,332238.456817511,4128589.90310691,0
6908,37.2888015,127.1074467,332238.870813679,4128589.76161995,0
6911,37.2888005,127.1074513,332239.276388954,4128589.64250145,0
6914,37.2887994,127.1074559,332239.681742123,4128589.51228749,0
6917,37.2887983,127.1074605,332240.087095302,4128589.38207354,0
6920,37.2887972,127.1074652,332240.501313637,4128589.25168215,0
6923,37.2887961,127.1074698,332240.906666839,4128589.12146824,0
6926,37.2887951,127.1074744,332241.312242171,4128589.00234985,0
6929,37.2887939,127.107479,332241.717373282,4128588.86104049,0
6932,37.2887926,127.1074835,332242.113417152,4128588.70881313,0
6935,37.2887913,127.107488,332242.509461036,4128588.55658579,0
6938,37.28879,127.1074926,332242.914370075,4128588.404181,0
6941,37.2887886,127.1074972,332243.319057015,4128588.24068074,0
6944,37.2887873,127.1075017,332243.715100941,4128588.08845346,0
6947,37.288786,127.1075061,332244.102279736,4128587.93640366,0
6950,37.2887848,127.1075107,332244.507410941,4128587.79509444,0
6953,37.2887835,127.1075151,332244.894589764,4128587.64304468,0
6956,37.2887822,127.1075196,332245.290633741,4128587.49081747,0
6959,37.2887809,127.107524,332245.677812593,4128587.33876774,0
6962,37.2887797,127.1075285,332246.074078705,4128587.19763606,0
6965,37.2887785,127.1075329,332246.46147969,4128587.05668187,0
6968,37.2887772,127.1075374,332246.857523721,4128586.90445474,0
6971,37.2887759,127.1075418,332247.244702622,4128586.75240508,0
6974,37.2887746,127.1075462,332247.631881537,4128586.60035545,0
6977,37.2887734,127.1075507,332248.028147715,4128586.45922387,0
6980,37.2887723,127.1075552,332248.424636011,4128586.32918779,0
6983,37.2887713,127.1075596,332248.812481277,4128586.21042469,0
6986,37.2887702,127.107564,332249.200104452,4128586.08056612,0
6989,37.2887691,127.1075685,332249.596592781,4128585.9505301,0
6992,37.2887681,127.1075729,332249.984438081,4128585.83176705,0
6995,37.2887669,127.1075774,332250.38070433,4128585.69063558,0
6999,37.2887656,127.1075832,332250.891995363,4128585.53610171,0
7002,37.2887645,127.1075878,332251.297348884,4128585.40588832,0
7005,37.2887635,127.1075923,332251.694059374,4128585.28694789,0
7008,37.2887624,127.1075969,332252.099412919,4128585.15673454,0
7011,37.2887613,127.1076015,332252.504766475,4128585.02652121,0
7014,37.2887603,127.107606,332252.901476995,4128584.90758085,0
7017,37.2887592,127.1076105,332253.297965429,4128584.77754501,0
7020,37.2887581,127.1076151,332253.703319019,4128584.64733174,0
7023,37.2887569,127.1076197,332254.108450523,4128584.506023,0
7026,37.2887558,127.1076242,332254.504938992,4128584.37598722,0
7029,37.2887547,127.1076286,332254.892562327,4128584.24612891,0
7032,37.2887536,127.1076332,332255.297915964,4128584.11591572,0
7035,37.2887525,127.1076377,332255.694404467,4128583.98588,0
7038,37.2887514,127.1076423,332256.099758125,4128583.85566685,0
7041,37.2887503,127.1076468,332256.496246651,4128583.72563117,0
7044,37.2887493,127.1076512,332256.884092137,4128583.60686845,0
